cntry,cproddat,essround,fltlnl,happy,sclmeet,inmdisc,agea,filter
SE,12.12.2018,6,2,8,6,,24,2
SE,12.12.2018,6,1,8,6,,24,2
SE,12.12.2018,6,1,8,7,,24,2
SE,12.12.2018,6,1,9,6,,24,2
SE,12.12.2018,6,2,8,7,,24,2
SI,12.12.2018,6,2,7,6,,24,2
SI,12.12.2018,6,1,9,7,,24,2
SI,12.12.2018,6,1,10,7,,24,2
SI,12.12.2018,6,1,9,6,,24,2
SI,12.12.2018,6,1,9,4,,24,2
SI,12.12.2018,6,2,7,6,,24,2
SI,12.12.2018,6,1,7,6,,24,2
SI,12.12.2018,6,1,3,4,,24,2
SI,12.12.2018,6,1,8,6,,24,2
SK,12.12.2018,6,1,9,4,,24,2
SK,12.12.2018,6,1,10,7,,24,2
SK,12.12.2018,6,1,9,3,,24,2
SK,12.12.2018,6,1,9,7,,24,2
UA,12.12.2018,6,1,6,6,,24,2
UA,12.12.2018,6,1,7,4,,24,2
UA,12.12.2018,6,2,8,6,,24,2
UA,12.12.2018,6,1,8,4,,24,2
UA,12.12.2018,6,3,4,2,,24,2
UA,12.12.2018,6,1,4,2,,24,2
UA,12.12.2018,6,2,10,4,,24,2
UA,12.12.2018,6,1,10,7,,24,2
UA,12.12.2018,6,3,5,6,,24,2
UA,12.12.2018,6,2,7,6,,24,2
AT,12.12.2018,7,1,8,6,,24,2
AT,12.12.2018,7,1,3,5,,24,2
AT,12.12.2018,7,1,9,5,,24,2
AT,12.12.2018,7,1,7,6,,24,2
AT,12.12.2018,7,1,8,6,,24,2
AT,12.12.2018,7,1,9,6,,24,2
AT,12.12.2018,7,1,7,4,,24,2
AT,12.12.2018,7,1,8,7,,24,2
AT,12.12.2018,7,1,9,6,,24,2
AT,12.12.2018,7,1,9,4,,24,2
BE,12.12.2018,7,1,8,6,,24,2
BE,12.12.2018,7,1,8,5,,24,2
BE,12.12.2018,7,1,8,3,,24,2
BE,12.12.2018,7,1,8,5,,24,2
BE,12.12.2018,7,1,9,7,,24,2
BE,12.12.2018,7,2,9,7,,24,2
BE,12.12.2018,7,2,8,6,,24,2
BE,12.12.2018,7,1,8,6,,24,2
BE,12.12.2018,7,1,7,7,,24,2
BE,12.12.2018,7,1,9,7,,24,2
BE,12.12.2018,7,1,8,6,,24,2
BE,12.12.2018,7,2,9,6,,24,2
BE,12.12.2018,7,1,8,7,,24,2
CH,12.12.2018,7,2,7,6,,24,2
CH,12.12.2018,7,1,8,6,,24,2
CH,12.12.2018,7,1,9,6,,24,2
CH,12.12.2018,7,1,10,6,,24,2
CH,12.12.2018,7,1,9,6,,24,2
CH,12.12.2018,7,2,6,5,,24,2
CZ,12.12.2018,7,1,8,4,,24,2
CZ,12.12.2018,7,1,5,3,,24,2
CZ,12.12.2018,7,1,7,4,,24,2
CZ,12.12.2018,7,1,10,4,,24,2
CZ,12.12.2018,7,3,5,3,,24,2
CZ,12.12.2018,7,4,8,5,,24,2
CZ,12.12.2018,7,1,7,7,,24,2
CZ,12.12.2018,7,1,7,5,,24,2
CZ,12.12.2018,7,3,10,7,,24,2
CZ,12.12.2018,7,1,6,7,,24,2
CZ,12.12.2018,7,2,10,7,,24,2
CZ,12.12.2018,7,1,5,1,,24,2
CZ,12.12.2018,7,1,10,5,,24,2
CZ,12.12.2018,7,1,8,5,,24,2
DE,12.12.2018,7,2,7,6,,24,2
DE,12.12.2018,7,2,5,7,,24,2
DE,12.12.2018,7,1,7,4,,24,2
DE,12.12.2018,7,1,10,6,,24,2
DE,12.12.2018,7,1,10,6,,24,2
DE,12.12.2018,7,1,7,5,,24,2
DE,12.12.2018,7,2,8,6,,24,2
DE,12.12.2018,7,1,9,6,,24,2
DE,12.12.2018,7,1,9,7,,24,2
DE,12.12.2018,7,2,6,7,,24,2
DE,12.12.2018,7,1,7,6,,24,2
DK,12.12.2018,7,3,7,6,,24,2
DK,12.12.2018,7,4,8,6,,24,2
DK,12.12.2018,7,9,10,6,,24,2
DK,12.12.2018,7,1,8,6,,24,2
DK,12.12.2018,7,2,8,6,,24,2
EE,12.12.2018,7,1,6,6,,24,2
EE,12.12.2018,7,2,7,4,,24,2
EE,12.12.2018,7,1,7,5,,24,2
EE,12.12.2018,7,1,7,4,,24,2
EE,12.12.2018,7,2,3,3,,24,2
EE,12.12.2018,7,1,9,6,,24,2
ES,12.12.2018,7,2,6,5,,24,2
ES,12.12.2018,7,2,4,6,,24,2
ES,12.12.2018,7,1,10,5,,24,2
ES,12.12.2018,7,1,9,5,,24,2
ES,12.12.2018,7,1,9,4,,24,2
ES,12.12.2018,7,1,10,6,,24,2
ES,12.12.2018,7,2,5,6,,24,2
ES,12.12.2018,7,1,9,4,,24,2
ES,12.12.2018,7,2,7,4,,24,2
ES,12.12.2018,7,1,7,7,,24,2
ES,12.12.2018,7,2,7,3,,24,2
FI,12.12.2018,7,1,9,6,,24,2
FI,12.12.2018,7,1,9,6,,24,2
FI,12.12.2018,7,2,8,7,,24,2
FI,12.12.2018,7,1,6,4,,24,2
FI,12.12.2018,7,2,7,5,,24,2
FR,12.12.2018,7,1,7,6,,24,2
FR,12.12.2018,7,2,8,6,,24,2
FR,12.12.2018,7,2,5,7,,24,2
FR,12.12.2018,7,1,7,3,,24,2
FR,12.12.2018,7,1,8,7,,24,2
FR,12.12.2018,7,1,9,5,,24,2
FR,12.12.2018,7,1,8,6,,24,2
FR,12.12.2018,7,1,9,7,,24,2
GB,12.12.2018,7,2,8,6,,24,2
GB,12.12.2018,7,1,10,5,,24,2
GB,12.12.2018,7,1,8,5,,24,2
GB,12.12.2018,7,1,8,5,,24,2
GB,12.12.2018,7,1,10,6,,24,2
GB,12.12.2018,7,1,9,4,,24,2
HU,12.12.2018,7,1,9,4,,24,2
HU,12.12.2018,7,1,10,4,,24,2
HU,12.12.2018,7,1,8,3,,24,2
HU,12.12.2018,7,1,10,5,,24,2
HU,12.12.2018,7,1,8,6,,24,2
HU,12.12.2018,7,1,10,6,,24,2
HU,12.12.2018,7,2,5,3,,24,2
HU,12.12.2018,7,1,8,7,,24,2
HU,12.12.2018,7,1,9,4,,24,2
HU,12.12.2018,7,1,6,4,,24,2
HU,12.12.2018,7,1,9,5,,24,2
HU,12.12.2018,7,1,6,3,,24,2
HU,12.12.2018,7,1,9,4,,24,2
HU,12.12.2018,7,1,8,5,,24,2
IE,12.12.2018,7,2,9,5,,24,2
IE,12.12.2018,7,1,5,6,,24,2
IE,12.12.2018,7,1,7,6,,24,2
IE,12.12.2018,7,2,7,5,,24,2
IE,12.12.2018,7,3,4,1,,24,2
IE,12.12.2018,7,1,6,5,,24,2
IE,12.12.2018,7,1,7,5,,24,2
IE,12.12.2018,7,1,8,6,,24,2
IE,12.12.2018,7,1,10,2,,24,2
IE,12.12.2018,7,1,8,7,,24,2
IL,12.12.2018,7,1,10,88,,24,2
IL,12.12.2018,7,1,9,88,,24,2
IL,12.12.2018,7,3,7,88,,24,2
IL,12.12.2018,7,1,9,5,,24,2
IL,12.12.2018,7,1,7,4,,24,2
IL,12.12.2018,7,1,7,88,,24,2
IL,12.12.2018,7,1,7,6,,24,2
IL,12.12.2018,7,2,7,6,,24,2
IL,12.12.2018,7,1,7,6,,24,2
IL,12.12.2018,7,1,8,88,,24,2
IL,12.12.2018,7,2,9,3,,24,2
IL,12.12.2018,7,3,7,6,,24,2
LT,12.12.2018,7,1,8,3,,24,2
LT,12.12.2018,7,1,7,5,,24,2
LT,12.12.2018,7,1,8,4,,24,2
LT,12.12.2018,7,2,9,6,,24,2
LT,12.12.2018,7,1,5,7,,24,2
LT,12.12.2018,7,3,4,7,,24,2
LT,12.12.2018,7,1,9,5,,24,2
LT,12.12.2018,7,3,4,2,,24,2
LT,12.12.2018,7,1,5,2,,24,2
LT,12.12.2018,7,1,5,5,,24,2
LT,12.12.2018,7,2,7,4,,24,2
NL,12.12.2018,7,1,7,6,,24,2
NL,12.12.2018,7,1,10,7,,24,2
NL,12.12.2018,7,1,7,6,,24,2
NL,12.12.2018,7,1,9,6,,24,2
NO,12.12.2018,7,1,8,6,,24,2
NO,12.12.2018,7,1,9,7,,24,2
NO,12.12.2018,7,1,6,7,,24,2
NO,12.12.2018,7,2,9,6,,24,2
NO,12.12.2018,7,1,7,7,,24,2
NO,12.12.2018,7,1,8,6,,24,2
NO,12.12.2018,7,1,6,7,,24,2
PL,12.12.2018,7,2,9,5,,24,2
PL,12.12.2018,7,1,7,6,,24,2
PL,12.12.2018,7,1,3,5,,24,2
PL,12.12.2018,7,2,7,99,,24,2
PL,12.12.2018,7,1,1,2,,24,2
PL,12.12.2018,7,1,8,6,,24,2
PL,12.12.2018,7,2,7,6,,24,2
PT,12.12.2018,7,1,8,7,,24,2
PT,12.12.2018,7,1,8,7,,24,2
SE,12.12.2018,7,2,9,7,,24,2
SE,12.12.2018,7,4,8,6,,24,2
SE,12.12.2018,7,2,5,6,,24,2
SE,12.12.2018,7,1,8,6,,24,2
SE,12.12.2018,7,1,7,6,,24,2
SE,12.12.2018,7,1,10,6,,24,2
SE,12.12.2018,7,1,7,7,,24,2
SE,12.12.2018,7,1,9,3,,24,2
SE,12.12.2018,7,2,7,7,,24,2
SE,12.12.2018,7,1,9,6,,24,2
SE,12.12.2018,7,1,7,5,,24,2
SE,12.12.2018,7,1,8,7,,24,2
SI,12.12.2018,7,3,7,5,,24,2
SI,12.12.2018,7,1,8,6,,24,2
SI,12.12.2018,7,2,8,7,,24,2
SI,12.12.2018,7,1,4,6,,24,2
SI,12.12.2018,7,1,8,6,,24,2
SI,12.12.2018,7,1,10,1,,24,2
SI,12.12.2018,7,2,7,6,,24,2
AT,12.12.2018,3,8,88,6,1,25,2
AT,12.12.2018,3,1,6,5,1,25,2
AT,12.12.2018,3,1,8,5,1,25,2
AT,12.12.2018,3,1,10,7,1,25,2
AT,12.12.2018,3,1,10,6,1,25,2
AT,12.12.2018,3,1,8,4,1,25,2
AT,12.12.2018,3,2,9,6,1,25,2
AT,12.12.2018,3,1,10,7,1,25,2
AT,12.12.2018,3,1,10,6,1,25,2
AT,12.12.2018,3,1,9,6,1,25,2
AT,12.12.2018,3,4,9,7,1,25,2
AT,12.12.2018,3,1,8,6,1,25,2
BE,12.12.2018,3,1,9,6,1,25,2
BE,12.12.2018,3,3,7,4,1,25,2
BE,12.12.2018,3,1,8,6,1,25,2
BE,12.12.2018,3,3,6,4,1,25,2
BE,12.12.2018,3,1,8,6,1,25,2
BE,12.12.2018,3,1,7,6,1,25,2
BE,12.12.2018,3,1,7,6,1,25,2
BE,12.12.2018,3,1,10,7,1,25,2
BE,12.12.2018,3,1,8,6,1,25,2
BE,12.12.2018,3,2,7,7,1,25,2
BG,12.12.2018,3,1,8,6,1,25,2
BG,12.12.2018,3,1,10,4,1,25,2
BG,12.12.2018,3,1,10,7,1,25,2
BG,12.12.2018,3,2,6,6,1,25,2
BG,12.12.2018,3,1,7,7,1,25,2
CH,12.12.2018,3,1,8,7,1,25,2
CH,12.12.2018,3,2,9,7,1,25,2
CY,12.12.2018,3,4,7,2,1,25,2
CY,12.12.2018,3,1,8,5,1,25,2
CY,12.12.2018,3,1,7,7,1,25,2
CY,12.12.2018,3,2,10,6,1,25,2
CY,12.12.2018,3,1,8,6,1,25,2
CY,12.12.2018,3,1,10,2,1,25,2
CY,12.12.2018,3,1,10,6,1,25,2
DE,12.12.2018,3,2,9,7,1,25,2
DE,12.12.2018,3,1,5,7,1,25,2
DE,12.12.2018,3,1,9,6,1,25,2
DE,12.12.2018,3,1,9,4,1,25,2
DE,12.12.2018,3,1,5,6,1,25,2
DE,12.12.2018,3,1,6,7,1,25,2
DE,12.12.2018,3,1,9,6,1,25,2
DE,12.12.2018,3,1,7,5,1,25,2
DE,12.12.2018,3,1,10,7,1,25,2
DK,12.12.2018,3,1,8,7,1,25,2
DK,12.12.2018,3,1,9,6,1,25,2
EE,12.12.2018,3,2,9,7,2,25,2
EE,12.12.2018,3,1,10,4,2,25,2
EE,12.12.2018,3,2,5,7,1,25,2
EE,12.12.2018,3,2,9,3,1,25,2
EE,12.12.2018,3,1,7,6,1,25,2
EE,12.12.2018,3,2,8,7,1,25,2
ES,12.12.2018,3,1,8,7,1,25,2
ES,12.12.2018,3,1,8,7,1,25,2
ES,12.12.2018,3,1,7,6,1,25,2
ES,12.12.2018,3,1,6,5,2,25,2
ES,12.12.2018,3,1,8,7,1,25,2
ES,12.12.2018,3,1,8,5,1,25,2
ES,12.12.2018,3,2,7,6,1,25,2
ES,12.12.2018,3,2,8,6,1,25,2
ES,12.12.2018,3,2,8,7,1,25,2
ES,12.12.2018,3,4,10,6,2,25,2
FI,12.12.2018,3,2,7,5,1,25,2
FI,12.12.2018,3,1,10,6,1,25,2
FI,12.12.2018,3,1,9,7,1,25,2
FI,12.12.2018,3,2,9,5,1,25,2
FI,12.12.2018,3,1,8,6,1,25,2
FI,12.12.2018,3,1,8,7,1,25,2
FI,12.12.2018,3,1,8,6,1,25,2
FI,12.12.2018,3,2,8,5,1,25,2
FI,12.12.2018,3,1,7,4,1,25,2
FI,12.12.2018,3,1,10,6,1,25,2
FI,12.12.2018,3,1,9,6,1,25,2
FI,12.12.2018,3,1,8,5,1,25,2
FR,12.12.2018,3,1,6,7,1,25,2
FR,12.12.2018,3,1,6,4,1,25,2
FR,12.12.2018,3,1,8,6,1,25,2
FR,12.12.2018,3,2,5,4,1,25,2
FR,12.12.2018,3,1,8,6,1,25,2
FR,12.12.2018,3,1,8,6,1,25,2
GB,12.12.2018,3,1,8,6,1,25,2
GB,12.12.2018,3,2,7,7,1,25,2
GB,12.12.2018,3,2,8,6,1,25,2
GB,12.12.2018,3,1,7,6,1,25,2
GB,12.12.2018,3,2,7,6,1,25,2
GB,12.12.2018,3,1,9,5,2,25,2
GB,12.12.2018,3,1,9,7,1,25,2
GB,12.12.2018,3,2,7,5,1,25,2
HU,12.12.2018,3,1,6,4,1,25,2
HU,12.12.2018,3,1,6,5,1,25,2
HU,12.12.2018,3,1,9,3,1,25,2
IE,12.12.2018,3,1,6,7,1,25,2
IE,12.12.2018,3,1,7,5,1,25,2
IE,12.12.2018,3,2,5,5,1,25,2
IE,12.12.2018,3,1,7,6,1,25,2
IE,12.12.2018,3,1,9,7,1,25,2
IE,12.12.2018,3,1,9,4,1,25,2
IE,12.12.2018,3,1,10,6,1,25,2
IE,12.12.2018,3,2,5,5,2,25,2
IE,12.12.2018,3,1,8,6,1,25,2
IE,12.12.2018,3,1,9,7,1,25,2
IE,12.12.2018,3,1,7,6,1,25,2
IE,12.12.2018,3,2,7,7,1,25,2
IE,12.12.2018,3,1,7,5,1,25,2
NL,12.12.2018,3,2,6,6,1,25,2
NL,12.12.2018,3,3,6,6,1,25,2
NL,12.12.2018,3,1,10,7,1,25,2
NL,12.12.2018,3,3,7,6,1,25,2
NL,12.12.2018,3,1,9,6,1,25,2
NL,12.12.2018,3,1,7,6,1,25,2
NL,12.12.2018,3,1,10,5,1,25,2
NL,12.12.2018,3,1,8,7,1,25,2
NL,12.12.2018,3,1,8,6,1,25,2
NL,12.12.2018,3,1,8,7,1,25,2
NL,12.12.2018,3,1,8,7,1,25,2
NO,12.12.2018,3,1,9,6,1,25,2
NO,12.12.2018,3,1,7,5,1,25,2
NO,12.12.2018,3,1,8,6,1,25,2
NO,12.12.2018,3,1,10,7,1,25,2
NO,12.12.2018,3,2,6,7,1,25,2
NO,12.12.2018,3,1,8,6,1,25,2
PL,12.12.2018,3,1,10,6,1,25,2
PL,12.12.2018,3,1,7,6,1,25,2
PL,12.12.2018,3,1,7,5,1,25,2
PL,12.12.2018,3,2,5,4,1,25,2
PL,12.12.2018,3,1,8,6,1,25,2
PL,12.12.2018,3,1,8,5,1,25,2
PL,12.12.2018,3,2,7,5,1,25,2
PL,12.12.2018,3,3,5,6,2,25,2
PL,12.12.2018,3,1,9,5,1,25,2
PT,12.12.2018,3,1,7,6,1,25,2
PT,12.12.2018,3,1,7,7,1,25,2
PT,12.12.2018,3,1,7,6,1,25,2
PT,12.12.2018,3,1,9,6,1,25,2
PT,12.12.2018,3,2,8,7,1,25,2
PT,12.12.2018,3,1,6,7,1,25,2
PT,12.12.2018,3,1,5,6,1,25,2
PT,12.12.2018,3,1,7,6,1,25,2
RU,12.12.2018,3,1,4,6,1,25,2
RU,12.12.2018,3,1,8,5,1,25,2
RU,12.12.2018,3,2,4,7,1,25,2
RU,12.12.2018,3,2,5,6,1,25,2
RU,12.12.2018,3,1,7,4,1,25,2
RU,12.12.2018,3,2,5,6,1,25,2
RU,12.12.2018,3,2,8,6,1,25,2
RU,12.12.2018,3,9,4,4,1,25,2
RU,12.12.2018,3,2,10,7,1,25,2
RU,12.12.2018,3,2,5,3,1,25,2
RU,12.12.2018,3,1,7,5,1,25,2
RU,12.12.2018,3,1,7,4,1,25,2
RU,12.12.2018,3,3,8,6,1,25,2
RU,12.12.2018,3,2,9,5,1,25,2
SE,12.12.2018,3,2,9,6,1,25,2
SE,12.12.2018,3,1,7,5,1,25,2
SE,12.12.2018,3,2,6,6,1,25,2
SE,12.12.2018,3,1,4,7,1,25,2
SE,12.12.2018,3,4,9,6,1,25,2
SE,12.12.2018,3,2,7,7,1,25,2
SE,12.12.2018,3,1,8,7,1,25,2
SE,12.12.2018,3,2,7,7,1,25,2
SE,12.12.2018,3,1,9,4,1,25,2
SI,12.12.2018,3,2,7,6,1,25,2
SI,12.12.2018,3,1,8,7,1,25,2
SI,12.12.2018,3,1,8,6,1,25,2
SI,12.12.2018,3,2,8,4,1,25,2
SI,12.12.2018,3,1,5,2,1,25,2
SI,12.12.2018,3,2,4,6,1,25,2
SK,12.12.2018,3,4,6,4,1,25,2
SK,12.12.2018,3,1,8,3,2,25,2
SK,12.12.2018,3,2,5,7,1,25,2
SK,12.12.2018,3,2,7,5,1,25,2
SK,12.12.2018,3,1,8,7,1,25,2
SK,12.12.2018,3,1,5,6,1,25,2
SK,12.12.2018,3,2,5,5,1,25,2
SK,12.12.2018,3,2,8,6,1,25,2
SK,12.12.2018,3,2,6,3,1,25,2
SK,12.12.2018,3,4,7,6,1,25,2
UA,12.12.2018,3,8,8,7,1,25,2
UA,12.12.2018,3,1,10,6,1,25,2
UA,12.12.2018,3,1,9,4,1,25,2
UA,12.12.2018,3,2,4,4,1,25,2
UA,12.12.2018,3,2,6,4,1,25,2
UA,12.12.2018,3,4,8,4,1,25,2
UA,12.12.2018,3,4,4,4,1,25,2
UA,12.12.2018,3,1,7,4,1,25,2
UA,12.12.2018,3,2,7,4,1,25,2
UA,12.12.2018,3,1,8,7,1,25,2
BE,12.12.2018,5,2,8,7,1,25,2
BE,12.12.2018,5,1,7,6,1,25,2
BE,12.12.2018,5,1,8,6,1,25,2
BE,12.12.2018,5,1,7,5,1,25,2
BE,12.12.2018,5,1,8,6,1,25,2
BE,12.12.2018,5,1,7,6,1,25,2
BE,12.12.2018,5,1,9,7,1,25,2
BE,12.12.2018,5,2,8,6,1,25,2
BE,12.12.2018,5,2,7,6,1,25,2
BG,12.12.2018,5,1,10,7,1,25,2
BG,12.12.2018,5,2,8,7,1,25,2
BG,12.12.2018,5,1,6,7,1,25,2
BG,12.12.2018,5,3,5,7,1,25,2
BG,12.12.2018,5,1,6,6,1,25,2
BG,12.12.2018,5,1,7,3,1,25,2
BG,12.12.2018,5,1,9,5,1,25,2
BG,12.12.2018,5,2,7,2,2,25,2
BG,12.12.2018,5,1,8,5,1,25,2
BG,12.12.2018,5,1,7,7,1,25,2
BG,12.12.2018,5,1,10,7,1,25,2
BG,12.12.2018,5,1,6,6,1,25,2
CH,12.12.2018,5,1,8,4,1,25,2
CH,12.12.2018,5,1,8,7,1,25,2
CH,12.12.2018,5,1,4,6,1,25,2
CH,12.12.2018,5,1,8,4,1,25,2
CH,12.12.2018,5,1,9,6,1,25,2
CH,12.12.2018,5,1,4,6,1,25,2
CY,12.12.2018,5,1,7,7,1,25,2
CY,12.12.2018,5,1,5,3,1,25,2
CY,12.12.2018,5,4,2,3,2,25,2
CY,12.12.2018,5,1,8,7,1,25,2
CY,12.12.2018,5,4,8,7,1,25,2
CY,12.12.2018,5,1,9,5,1,25,2
CY,12.12.2018,5,2,7,5,1,25,2
CY,12.12.2018,5,1,10,6,1,25,2
CY,12.12.2018,5,2,6,4,1,25,2
CY,12.12.2018,5,1,10,5,1,25,2
CZ,12.12.2018,5,1,7,5,1,25,2
CZ,12.12.2018,5,1,8,6,1,25,2
CZ,12.12.2018,5,1,9,7,1,25,2
CZ,12.12.2018,5,1,8,4,1,25,2
CZ,12.12.2018,5,2,5,4,1,25,2
CZ,12.12.2018,5,2,8,7,1,25,2
CZ,12.12.2018,5,2,7,5,2,25,2
CZ,12.12.2018,5,1,7,7,1,25,2
DE,12.12.2018,5,3,6,5,1,25,2
DE,12.12.2018,5,1,88,6,1,25,2
DE,12.12.2018,5,1,9,4,1,25,2
DE,12.12.2018,5,1,10,6,1,25,2
DE,12.12.2018,5,2,8,6,1,25,2
DE,12.12.2018,5,1,6,5,1,25,2
DE,12.12.2018,5,1,9,7,1,25,2
DE,12.12.2018,5,2,10,7,1,25,2
DE,12.12.2018,5,2,8,6,1,25,2
DK,12.12.2018,5,2,7,7,1,25,2
DK,12.12.2018,5,1,8,6,1,25,2
DK,12.12.2018,5,1,6,7,1,25,2
DK,12.12.2018,5,1,9,7,1,25,2
DK,12.12.2018,5,1,8,6,1,25,2
DK,12.12.2018,5,1,9,7,1,25,2
DK,12.12.2018,5,1,9,7,1,25,2
DK,12.12.2018,5,2,8,6,1,25,2
EE,12.12.2018,5,1,8,2,1,25,2
EE,12.12.2018,5,1,9,5,1,25,2
EE,12.12.2018,5,1,10,6,1,25,2
EE,12.12.2018,5,1,7,5,1,25,2
EE,12.12.2018,5,3,7,4,1,25,2
EE,12.12.2018,5,2,5,7,1,25,2
EE,12.12.2018,5,2,6,4,1,25,2
EE,12.12.2018,5,1,4,6,1,25,2
EE,12.12.2018,5,1,7,6,1,25,2
EE,12.12.2018,5,1,5,3,1,25,2
EE,12.12.2018,5,1,7,4,1,25,2
EE,12.12.2018,5,1,9,6,1,25,2
ES,12.12.2018,5,2,8,4,1,25,2
ES,12.12.2018,5,2,5,7,1,25,2
ES,12.12.2018,5,1,8,6,1,25,2
ES,12.12.2018,5,1,8,5,1,25,2
ES,12.12.2018,5,1,8,7,1,25,2
ES,12.12.2018,5,2,7,7,1,25,2
ES,12.12.2018,5,1,8,6,1,25,2
FI,12.12.2018,5,1,10,5,1,25,2
FI,12.12.2018,5,1,10,6,1,25,2
FI,12.12.2018,5,1,9,6,1,25,2
FI,12.12.2018,5,1,7,6,1,25,2
FI,12.12.2018,5,1,6,6,1,25,2
FI,12.12.2018,5,1,8,7,1,25,2
FI,12.12.2018,5,1,8,6,1,25,2
FR,12.12.2018,5,2,8,1,2,25,2
FR,12.12.2018,5,2,6,7,1,25,2
FR,12.12.2018,5,1,8,6,1,25,2
FR,12.12.2018,5,3,5,6,1,25,2
FR,12.12.2018,5,1,9,7,1,25,2
GB,12.12.2018,5,1,5,5,1,25,2
GB,12.12.2018,5,1,9,5,1,25,2
GB,12.12.2018,5,1,9,6,1,25,2
GB,12.12.2018,5,1,6,5,1,25,2
GB,12.12.2018,5,2,8,5,1,25,2
GB,12.12.2018,5,1,8,4,1,25,2
GB,12.12.2018,5,1,8,5,1,25,2
GB,12.12.2018,5,2,5,5,8,25,2
GR,12.12.2018,5,1,8,4,1,25,2
GR,12.12.2018,5,2,7,6,1,25,2
GR,12.12.2018,5,1,5,4,1,25,2
GR,12.12.2018,5,1,5,6,1,25,2
GR,12.12.2018,5,1,3,2,2,25,2
GR,12.12.2018,5,1,7,4,1,25,2
GR,12.12.2018,5,2,7,6,1,25,2
GR,12.12.2018,5,2,0,5,1,25,2
GR,12.12.2018,5,1,10,7,1,25,2
GR,12.12.2018,5,2,9,6,1,25,2
GR,12.12.2018,5,1,9,2,1,25,2
GR,12.12.2018,5,2,7,5,1,25,2
HR,12.12.2018,5,2,8,4,8,25,2
HR,12.12.2018,5,2,8,6,1,25,2
HR,12.12.2018,5,2,3,7,1,25,2
HR,12.12.2018,5,2,9,7,1,25,2
HR,12.12.2018,5,2,4,7,1,25,2
HR,12.12.2018,5,2,9,7,1,25,2
HR,12.12.2018,5,1,5,5,1,25,2
HR,12.12.2018,5,1,9,6,1,25,2
HR,12.12.2018,5,2,5,7,1,25,2
HR,12.12.2018,5,1,8,4,1,25,2
HR,12.12.2018,5,1,10,6,1,25,2
HR,12.12.2018,5,1,7,5,1,25,2
HU,12.12.2018,5,1,4,7,1,25,2
HU,12.12.2018,5,1,8,6,1,25,2
HU,12.12.2018,5,1,6,6,1,25,2
HU,12.12.2018,5,1,9,7,1,25,2
HU,12.12.2018,5,1,9,5,1,25,2
HU,12.12.2018,5,1,9,6,1,25,2
HU,12.12.2018,5,2,0,1,2,25,2
HU,12.12.2018,5,2,8,4,1,25,2
IE,12.12.2018,5,1,9,5,1,25,2
IE,12.12.2018,5,1,7,5,1,25,2
IE,12.12.2018,5,1,8,6,1,25,2
IE,12.12.2018,5,1,9,6,1,25,2
IE,12.12.2018,5,1,9,6,1,25,2
IE,12.12.2018,5,1,8,6,1,25,2
IE,12.12.2018,5,2,7,7,1,25,2
IE,12.12.2018,5,2,6,6,1,25,2
IE,12.12.2018,5,1,9,6,1,25,2
IE,12.12.2018,5,1,8,6,1,25,2
IE,12.12.2018,5,1,7,3,1,25,2
IE,12.12.2018,5,1,7,6,1,25,2
IL,12.12.2018,5,2,5,5,1,25,2
IL,12.12.2018,5,1,9,7,1,25,2
IL,12.12.2018,5,1,10,3,1,25,2
IL,12.12.2018,5,1,7,5,1,25,2
IL,12.12.2018,5,2,6,7,1,25,2
IL,12.12.2018,5,1,7,6,2,25,2
IL,12.12.2018,5,1,8,6,1,25,2
IL,12.12.2018,5,1,8,7,1,25,2
IL,12.12.2018,5,1,6,7,1,25,2
IL,12.12.2018,5,2,6,5,1,25,2
IL,12.12.2018,5,1,10,7,1,25,2
IL,12.12.2018,5,1,5,3,2,25,2
IL,12.12.2018,5,2,7,5,1,25,2
LT,12.12.2018,5,1,8,4,1,25,2
LT,12.12.2018,5,1,6,3,1,25,2
LT,12.12.2018,5,3,4,1,2,25,2
LT,12.12.2018,5,2,5,2,1,25,2
LT,12.12.2018,5,1,9,5,1,25,2
LT,12.12.2018,5,2,9,6,1,25,2
NL,12.12.2018,5,1,8,6,1,25,2
NL,12.12.2018,5,1,5,6,1,25,2
NL,12.12.2018,5,1,8,4,1,25,2
NL,12.12.2018,5,1,10,7,1,25,2
NL,12.12.2018,5,1,7,6,1,25,2
NL,12.12.2018,5,1,8,4,1,25,2
NL,12.12.2018,5,2,7,5,1,25,2
NO,12.12.2018,5,1,8,7,1,25,2
NO,12.12.2018,5,2,7,6,1,25,2
NO,12.12.2018,5,1,9,7,1,25,2
PL,12.12.2018,5,2,6,7,1,25,2
PL,12.12.2018,5,1,10,5,1,25,2
PL,12.12.2018,5,1,10,5,1,25,2
PL,12.12.2018,5,1,8,6,1,25,2
PL,12.12.2018,5,1,9,5,1,25,2
PL,12.12.2018,5,1,10,4,1,25,2
PL,12.12.2018,5,2,7,3,1,25,2
PL,12.12.2018,5,1,8,6,1,25,2
PL,12.12.2018,5,1,5,4,1,25,2
PL,12.12.2018,5,1,10,4,1,25,2
PL,12.12.2018,5,1,9,6,1,25,2
PL,12.12.2018,5,1,8,4,2,25,2
PL,12.12.2018,5,1,8,2,1,25,2
PL,12.12.2018,5,1,9,4,1,25,2
PL,12.12.2018,5,1,0,4,1,25,2
PL,12.12.2018,5,1,8,6,1,25,2
PL,12.12.2018,5,1,8,6,1,25,2
PT,12.12.2018,5,1,5,7,1,25,2
